Step,E_pot,E_kin,Temp,AddedToTrainingSet
283,-125.3342,3.0792,595.5,FALSE
284,-125.3257,3.0617,592.2,FALSE
285,-125.3172,3.0552,590.9,FALSE
286,-125.3089,3.0993,599.4,FALSE
287,-125.3014,3.1541,610,FALSE
288,-125.2938,3.2565,629.8,FALSE
289,-125.2859,3.1388,607.1,FALSE
290,-125.2783,3.0959,598.8,FALSE
291,-125.2707,3.0839,596.4,FALSE
292,-125.2627,3.0117,582.5,FALSE
293,-125.2542,3.0491,589.7,FALSE
294,-125.2453,3.0605,591.9,FALSE
295,-125.2372,3.0184,583.8,FALSE
296,-125.2297,2.9887,578,FALSE
297,-125.2225,2.9543,571.4,FALSE
298,-125.2159,2.8898,558.9,FALSE
299,-125.2096,2.8398,549.2,FALSE
300,-125.2035,2.7702,535.8,FALSE
301,-125.1975,2.7783,537.3,FALSE
302,-125.1922,2.7415,530.2,FALSE
303,-125.1878,2.7074,523.6,FALSE
304,-125.1839,2.7081,523.8,FALSE
305,-125.1803,2.7172,525.5,FALSE
306,-125.1778,2.6876,519.8,FALSE
307,-125.1753,2.7071,523.6,FALSE
308,-125.1726,2.7628,534.3,FALSE
309,-125.1695,2.7749,536.7,FALSE
310,-125.1659,2.7816,538,FALSE
311,-125.1628,2.8292,547.2,FALSE
312,-125.1593,2.8835,557.7,FALSE
313,-125.1565,2.8644,554,FALSE
314,-125.1544,2.9305,566.8,FALSE
315,-125.153,3.0035,580.9,FALSE
316,-125.1519,3.0458,589.1,FALSE
317,-125.1508,3.0247,585,FALSE
318,-125.1501,3.0295,585.9,FALSE
319,-125.1489,3.0016,580.5,FALSE
320,-125.1478,3.0029,580.8,FALSE
321,-125.1469,3.1228,604,FALSE
322,-125.1463,3.115,602.5,FALSE
323,-125.1455,3.1412,607.5,FALSE
324,-125.1449,3.1797,615,FALSE
325,-125.1445,3.1799,615,FALSE
326,-125.1452,3.1448,608.2,FALSE
327,-125.1469,3.1305,605.5,FALSE
328,-125.1485,3.2174,622.3,FALSE
329,-125.1507,3.1891,616.8,FALSE
330,-125.1538,3.2182,622.4,FALSE
331,-125.1569,3.1321,605.8,FALSE
332,-125.1597,3.1283,605,FALSE
333,-125.1626,3.1705,613.2,FALSE
334,-125.1662,3.1835,615.7,FALSE
335,-125.17,3.2464,627.9,FALSE
336,-125.1748,3.2092,620.7,FALSE
337,-125.1801,3.2466,627.9,FALSE
338,-125.1854,3.2862,635.6,FALSE
339,-125.1909,3.2377,626.2,FALSE
340,-125.1966,3.2048,619.8,FALSE
341,-125.2025,3.2749,633.4,FALSE
342,-125.2096,3.2574,630,FALSE
343,-125.2172,3.2653,631.5,FALSE
344,-125.2255,3.2179,622.4,FALSE
345,-125.2338,3.1738,613.8,FALSE
346,-125.2411,3.1827,615.6,FALSE
347,-125.248,3.2693,632.3,FALSE
348,-125.2548,3.2669,631.8,FALSE
349,-125.261,3.3103,640.2,FALSE
350,-125.266,3.3867,655,FALSE
351,-125.2704,3.2529,629.1,FALSE
352,-125.2757,3.3406,646.1,FALSE
353,-125.2806,3.3113,640.4,FALSE
354,-125.2859,3.3742,652.6,FALSE
355,-125.2915,3.4934,675.7,FALSE
356,-125.2964,3.4619,669.6,FALSE
357,-125.301,3.429,663.2,FALSE
358,-125.3055,3.3924,656.1,FALSE
359,-125.3088,3.3701,651.8,FALSE
360,-125.3111,3.3509,648.1,FALSE
361,-125.3126,3.3368,645.4,FALSE
362,-125.3137,3.334,644.8,FALSE
363,-125.3146,3.2849,635.3,FALSE
364,-125.3159,3.2485,628.3,FALSE
365,-125.3172,3.171,613.3,FALSE
366,-125.3185,3.1595,611.1,FALSE
367,-125.3195,3.1147,602.4,FALSE
368,-125.3198,3.0989,599.4,FALSE
369,-125.32,3.0881,597.3,FALSE
370,-125.3201,3.112,601.9,FALSE
