Step,E_pot,E_kin,Temp,AddedToTrainingSet
481,-318.9388,17.6872,2138.0,False
482,-318.8463,17.5787,2124.9,False
483,-318.7355,17.2228,2081.9,False
484,-318.6011,16.8725,2039.6,True
485,-318.4518,16.7433,2023.9,False
486,-318.2857,16.8524,2037.1,False
487,-318.1292,16.2221,1960.9,False
488,-317.9864,16.1129,1947.7,False
489,-317.8665,15.6390,1890.4,True
490,-317.7486,15.5339,1877.7,False
491,-317.6328,15.2149,1839.2,False
492,-317.5409,15.2850,1847.7,False
493,-317.4815,16.0123,1935.6,False
494,-317.4301,15.9984,1933.9,True
495,-317.3896,16.2789,1967.8,False
496,-317.3536,16.2765,1967.5,False
497,-317.3127,16.6829,2016.6,False
498,-317.2636,16.7793,2028.3,False
499,-317.2129,16.6499,2012.7,True
500,-317.1609,17.0515,2061.2,False
501,-317.1075,17.1033,2067.5,False
502,-317.0618,17.4229,2106.1,False
503,-317.0522,17.5764,2124.6,False
504,-317.0635,17.6472,2133.2,True
505,-317.0749,18.1872,2198.5,False
506,-317.0626,18.3983,2224.0,False
507,-317.0341,18.0102,2177.1,False
508,-316.9944,17.6993,2139.5,False
509,-316.9482,17.9739,2172.7,True
510,-316.8896,17.4973,2115.1,False
511,-316.8077,17.1698,2075.5,False
512,-316.6988,17.1657,2075.0,False
513,-316.5867,17.2334,2083.2,False
514,-316.4761,16.9144,2044.6,True
515,-316.3544,16.6953,2018.1,False
516,-316.2427,16.6226,2009.4,False
517,-316.1666,16.5940,2005.9,False
518,-316.1280,16.4842,1992.6,False
519,-316.1014,16.6018,2006.8,True
520,-316.0907,16.2471,1964.0,False
521,-316.1075,16.6757,2015.8,False
522,-316.1377,16.5721,2003.2,False
523,-316.1740,17.1515,2073.3,False
524,-316.2123,17.0537,2061.5,True
525,-316.2518,17.2066,2079.9,False
526,-316.2784,17.1715,2075.7,False
527,-316.3099,17.3096,2092.4,False
528,-316.3275,17.5564,2122.2,False
529,-316.3258,17.2565,2086.0,True
530,-316.3039,17.3708,2099.8,False
531,-316.2568,17.4516,2109.6,False
532,-316.1890,17.6982,2139.4,False
533,-316.0997,17.5702,2123.9,False
534,-315.9882,17.6199,2129.9,True
535,-315.8495,17.3712,2099.8,False
536,-315.6856,17.2436,2084.4,False
537,-315.5139,17.4470,2109.0,False
538,-315.3191,17.0088,2056.0,False
539,-315.1206,16.8598,2038.0,True
540,-314.9468,16.6316,2010.4,False
541,-314.8083,16.6134,2008.2,False
542,-314.7089,16.4610,1989.8,False
543,-314.6520,16.2014,1958.4,False
544,-314.6484,16.4389,1987.1,True
545,-314.7112,16.6609,2014.0,False
546,-314.8385,16.9510,2049.0,False
547,-315.0065,17.1388,2071.7,False
548,-315.2018,17.4355,2107.6,False
549,-315.3971,17.8395,2156.4,True
550,-315.5762,17.9022,2164.0,False
551,-315.7098,18.0372,2180.3,False
552,-315.8152,18.3596,2219.3,False
553,-315.8890,18.5083,2237.3,False
554,-315.9387,18.7317,2264.3,True
555,-315.9465,19.0220,2299.4,False
556,-315.9114,18.9142,2286.4,False
557,-315.8383,18.9403,2289.5,False
558,-315.7316,18.6165,2250.4,False
559,-315.6115,18.7810,2270.3,True
560,-315.4816,18.5717,2245.0,False
561,-315.3461,18.4073,2225.1,False
562,-315.2305,18.3045,2212.7,False
563,-315.1251,18.3175,2214.2,False
564,-315.0164,18.3963,2223.8,True
565,-314.9156,18.3490,2218.0,False
566,-314.8115,18.5609,2243.7,False
567,-314.6980,18.0496,2181.8,False
568,-314.5927,17.9958,2175.3,False
569,-314.4904,17.7694,2148.0,True
570,-314.3852,17.9321,2167.6,False
571,-314.2951,17.5756,2124.5,False
